Class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,
False, -9.088389501953124, -1.8842367065429686, -1.8100164550781248, -9.430760339355468, -2.877830395507812, -1.7190367919921874, -9.926360083007811, -2.9759926635742184, -11.528080993652344, -7.666233715820312, 2.2553379638671873, -6.555324145507812, -7.41244833984375, 2.0542250244140625, -2.2649147705078123, -7.3094976684570305, 2.906560815429687, -2.612074011230469, -5.834669445800781, 1.714248388671875, -3.248931652832031, -9.5384994140625, 1.9919757812499999, -3.7517140014648436, -6.777984899902344, 1.158793603515625, -0.42377369384765623, -7.5345526245117185, 5.7508723876953125, -3.2824504760742186, -7.592013464355468, 5.121197351074218, -2.93050283203125, -6.533776330566406, 4.685452648925781, -4.42448466796875, -6.811503723144531, 5.111620544433594, -3.1675287963867187, -7.831433630371094, 4.529829541015625, -1.8195932617187498, 
True, -0.6607996582031249, -9.947907897949218, -1.9823989746093749, -0.97683427734375, -10.01015714111328, -1.89620771484375, -3.9336733276367184, -10.831368310546875, -1.3000515014648437, -11.279084020996093, -16.570269689941405, 0.9888052856445312, -2.2936451904296873, -17.762582116699217, 1.4101847778320311, 0.39743747558593745, -6.016628771972656, -1.4532804077148436, -3.3638533325195312, 0.3591302490234375, -0.8116343627929687, -6.87614716796875, 1.1109095703125, -2.4851813232421875, -8.40843623046875, 0.488417138671875, -1.889025109863281, -9.102754711914063, 0.2537853759765625, -1.8004396484374998, -9.548076220703125, 0.05027823486328125, -1.4437036010742186, -8.975862023925782, 0.19153613281249998, -1.429338391113281, -9.143456140136719, 0.1771709228515625, -1.3431471313476562, -9.296685046386719, 0.15562310791015624, -1.5346832641601562, 
True, -1.5658078857421873, -9.629479077148437, -1.3742717529296875, -2.3367408203125, -10.687716210937499, -1.1037269653320312, -8.087613208007811, -15.29655440673828, 8.655039001464843, -6.2009822998046875, -18.835184460449216, 3.1124621582031247, 0.316034619140625, -11.920730065917969, -2.959233251953125, -2.1164742675781247, 2.0374656127929685, -1.8842367065429686, -2.4851813232421875, 2.806004345703125, -3.883395092773437, -5.66946953125, 2.844311572265625, -7.352593298339843, -6.572083557128906, 3.1076737548828124, -6.5577183471679685, -6.986280444335937, 3.1028853515624997, -7.2903440551757805, -6.955155822753905, 2.786850732421875, -6.926425402832031, -7.141903552246093, 2.422932080078125, -7.079654309082031, -7.110778930664062, 2.549824768066406, -6.6702458251953125, -7.170633972167968, 2.6216508178710938, -6.612784985351562, 
True, -2.73896669921875, -9.947907897949218, -0.5746083984375, -7.465120776367187, -13.048399047851563, 2.81558115234375, -9.299079248046874, -17.07784044189453, 4.204218115234375, -1.3431471313476562, -15.035586425781249, 0.4836287353515625, -1.4772224243164063, -4.369418029785156, -1.7238251953125, -3.2345664428710936, 3.794809631347656, -0.2657563842773437, -7.4028715332031245, 3.4356793823242184, -2.6599580444335937, -7.826645227050781, 3.430890979003906, -1.2378022583007813, -8.729259252929687, 3.2609026611328122, -2.2601263671875, -8.449137658691406, 2.935291235351562, -1.467645617675781, -9.10993731689453, 3.0166940917968748, -1.89620771484375, -8.585607153320312, 2.81558115234375, -1.5705962890624998, -8.628702783203124, 2.990357873535156, -1.6807295654296874, -8.681375219726561, 2.9735984619140625, -1.5897499023437498, 
True, -0.8116343627929687, -9.351751684570312, -0.9074024291992187, -6.392518432617187, -10.484209069824217, -1.8459294799804686, -11.480196960449218, -17.408240270996092, -0.7206546997070312, -2.1164742675781247, -18.318036901855468, 0.2059013427734375, 0.15083470458984374, -6.325480786132812, -0.9696516723632812, -2.521094348144531, -2.118868469238281, -1.0893617553710937, -7.467514978027343, 0.009576806640625, -2.3774422485351563, -7.999027746582031, 0.040701428222656245, -1.7357962036132812, -9.100360510253905, -0.3806780639648437, -2.0925322509765625, -9.145850341796875, -0.507570751953125, -1.66636435546875, -9.41639512939453, -0.469263525390625, -1.9033903198242186, -9.035717065429687, -0.45010991210937495, -1.8195932617187498, -9.26316622314453, -0.40222587890625, -1.6735469604492186, -9.169792358398437, -0.41898529052734373, -1.6400281372070311, 
True, -3.785232824707031, -9.504980590820312, -2.061407629394531, -3.9695863525390624, -9.469067565917967, -2.499546533203125, -11.504138977050781, -13.735534924316406, -1.7190367919921874, -10.457872851562499, -17.9660892578125, -1.0654197387695312, -0.46208092041015625, -9.617508068847656, -1.0223241088867188, -0.8978256225585937, -0.5961562133789062, -0.9121908325195311, -6.143521459960938, 1.9943699829101562, -1.5921441040039062, -8.05648858642578, 2.3918074584960936, -0.737414111328125, -8.762778076171875, 2.0661960327148434, -0.7110778930664062, -9.117119921875, 1.8842367065429686, -0.46686932373046874, -8.595183959960938, 2.068590234375, -0.2753331909179687, -8.815450512695312, 2.1116858642578125, -0.6679822631835937, -8.93755479736328, 2.24097275390625, -0.47884033203125, -8.894459167480468, 2.231395947265625, -0.4165910888671875, 
True, 0.1867477294921875, -9.892841259765625, -0.5770026000976562, 0.22026655273437498, -9.816226806640625, -0.7876923461914062, 0.17238251953125, -10.230423693847655, -0.39264907226562495, -10.78348427734375, -16.206351037597656, 2.0278888061523435, -6.440402465820312, -19.6133, 0.9696516723632812, 1.0678139404296874, -12.248735693359373, 0.6416460449218749, 1.1563994018554686, -1.4532804077148436, -0.4333505004882812, -3.9528269409179684, 1.7453730102539062, -0.9265560424804687, -7.8362220336914055, 1.7501614135742187, 0.28730419921875, -9.397241516113281, 1.1635820068359375, -1.5322890624999999, -9.17458076171875, 1.4796166259765624, -0.9002198242187499, -9.066841687011719, 1.1420341918945311, -0.967257470703125, -9.124302526855468, 1.2210428466796874, -0.8882488159179687, -9.239224206542968, 1.0510545288085937, -0.6272808349609375, 
False, -1.4532804077148436, -9.758765966796874, -2.7581203125, -1.1061211669921875, -9.739612353515625, -2.6001030029296874, -1.2593500732421874, -9.430760339355468, -2.8945898071289062, -0.967257470703125, -9.883264453125, -1.7573440185546874, -0.8786720092773437, -10.070012182617187, -2.085349645996094, -2.1404162841796874, -9.976638317871092, -2.6144682128906247, -1.0414777221679687, -9.272743029785156, -2.1308394775390624, -1.2210428466796874, -9.478644372558593, -1.177947216796875, -0.852335791015625, -9.734823950195311, -2.051830822753906, -2.0278888061523435, -9.085995300292968, -3.0071172851562498, -2.4109610717773435, -9.05965908203125, -3.057395520019531, -1.4221557861328125, -10.512939489746094, -5.0948611328124995, -0.14604630126953125, -10.04846436767578, -6.514622717285156, 1.5682020874023437, -9.938331091308592, -4.867411975097656, 
True, -0.7445967163085937, -9.469067565917967, -2.2194249389648437, -1.6807295654296874, -8.597578161621094, -3.402160559082031, -1.3215993164062498, -10.230423693847655, -3.7014357666015623, -3.9504327392578125, -13.754688537597655, -4.690241052246093, -5.2624552490234375, -18.54069765625, -2.9951462768554684, 0.8690952026367187, -15.16966171875, -1.0199299072265624, -1.9512743530273435, -5.197811804199218, -2.233790148925781, -5.305550878906249, -0.7206546997070312, 1.9009961181640624, -6.866570361328125, -0.29448680419921874, -0.6655880615234374, -7.922413293457031, -0.5889736083984375, 0.46686932373046874, -8.678981018066406, -0.47884033203125, 0.7996633544921875, -8.762778076171875, -0.7493851196289062, 1.1061211669921875, -8.930372192382812, -0.7206546997070312, 0.29927520751953124, -9.188945971679686, -0.9576806640625, 0.5291185668945312, 
False, -0.6488286499023437, -9.878476049804688, -2.4516625, -0.38307226562499996, -9.701305126953125, -2.35589443359375, -2.463633508300781, -8.78432589111328, -3.9743747558593747, -0.842758984375, -7.371746911621093, -3.5865140869140624, 2.185906115722656, -12.59589493408203, -5.667075329589843, 2.5570073730468748, -10.448296044921875, -3.9240965209960934, -1.0366893188476562, -3.9408559326171875, -5.7149593627929685, 5.334281298828125, -17.094599853515625, -5.284003063964843, 1.1827356201171875, -10.120290417480469, -3.6487633300781246, 0.9121908325195311, -7.721300354003906, -4.273649963378906, 0.5315127685546874, -9.258377819824219, -5.49708701171875, -1.4125789794921875, -9.514557397460937, -6.189011291503906, -0.22026655273437498, -8.556876733398436, -2.674323254394531, -1.0486603271484374, -11.413159313964844, -4.235342736816406, 
True, -1.8507178833007811, -9.686939916992188, -1.9680337646484374, -1.6352397338867186, -9.87608184814453, -0.9696516723632812, -9.325415466308593, -12.445060229492187, -0.6679822631835937, -8.923189587402343, -16.6636435546875, -0.1149216796875, -3.699041564941406, -10.946289990234375, -1.388636962890625, -1.139639990234375, -3.2154128295898436, -0.29448680419921874, -4.4005426513671875, 0.9648632690429687, -2.5139117431640625, -7.5465236328125, 0.9026140258789062, -1.695094775390625, -8.729259252929687, 0.6344634399414062, -1.5562310791015623, -9.085995300292968, 0.6631938598632812, -1.7262193969726563, -8.971073620605468, 0.7805097412109374, -1.6304513305664061, -9.303867651367186, 0.7134720947265625, -1.6903063720703124, -9.035717065429687, 0.6272808349609375, -2.118868469238281, -9.050082275390624, 0.7015010864257812, -1.6711527587890624, 
True, -1.2713210815429687, -9.567229833984374, -1.695094775390625, -1.2952630981445312, -9.770736975097655, -2.35589443359375, -1.6615759521484375, -9.85692823486328, -2.4875755249023435, -2.3726538452148436, -10.773907470703124, -1.7621324218749999, -10.117896215820313, -15.90228742675781, 1.0845733520507812, -8.049305981445311, -18.81603084716797, -2.1643583007812497, -0.9265560424804687, -10.225635290527343, -0.6248866333007812, -0.20829554443359374, -1.678335363769531, 0.143652099609375, -5.549759448242187, 1.2114660400390624, 1.9009961181640624, -7.613561279296874, 0.5793968017578125, 1.4508862060546874, -9.023746057128905, 0.38786066894531246, 1.1037269653320312, -9.160215551757812, 0.26336218261718747, 1.1276689819335937, -9.062053283691405, -0.14125789794921875, 1.0079588989257813, -9.105148913574219, 0.22266075439453123, 0.679953271484375, 
True, -1.1109095703125, -9.710881933593749, -2.059013427734375, -0.9409212524414062, -9.17458076171875, -2.1643583007812497, -0.603338818359375, -10.000580334472655, -0.27293898925781246, -9.603142858886718, -14.209586853027343, 4.082113830566406, -11.1474029296875, -19.6133, 4.3239281982421875, 2.0183119995117185, -14.731522814941405, -2.408566870117187, 1.6448165405273436, -3.7301661865234372, -3.9911341674804683, -0.7062894897460937, 3.9408559326171875, -1.7238251953125, -5.183446594238281, 2.454056701660156, -6.332663391113281, -7.161057165527343, 4.474762902832031, -3.3303345092773435, -7.979874133300781, 3.27526787109375, -5.159504577636718, -8.470685473632813, 3.028665100097656, -4.371812231445312, -8.461108666992187, 3.2561142578125, -4.050989208984375, -8.200140686035155, 3.287238879394531, -3.749319799804687, 
True, -1.3096283081054687, -9.76116016845703, -2.0877438476562498, -1.1348515869140625, -9.478644372558593, -2.195482922363281, 0.04548983154296875, -10.43871923828125, -0.4070142822265625, -5.011064074707031, -15.658078857421874, 4.431667272949219, -6.234501123046875, -18.35394992675781, 0.040701428222656245, 0.28490999755859375, -13.259088793945311, -0.814028564453125, -0.4644751220703125, -4.115632653808594, -4.410119458007812, -4.084508032226562, 0.38307226562499996, -5.135562561035156, -6.940790612792968, 0.5363011718749999, -4.848258361816406, -8.86094034423828, 0.08140285644531249, -3.746925598144531, -9.74200655517578, -0.5243301635742187, -2.8898014038085935, -8.932766394042968, -0.9121908325195311, -2.6862942626953124, -8.863334545898438, -0.7805097412109374, -3.909731311035156, -8.616731774902343, -0.3687070556640625, -4.019864587402344, 
False, -1.6112977172851561, -9.871293444824218, -2.3127988037109373, -1.4604630126953124, -9.296685046386719, -2.4947581298828125, -1.9847931762695312, -8.741230261230468, -2.7437551025390623, -1.3168109130859373, -9.3086560546875, -2.8107927490234372, 0.46686932373046874, -9.050082275390624, -3.7421371948242186, 0.11252747802734374, -11.171344946289063, -5.698199951171874, -0.1388636962890625, -9.828197814941406, -5.904101293945312, -0.39264907226562495, -8.549694128417968, -5.331887097167969, 1.1635820068359375, -9.655815295410155, -4.970362646484375, 1.6328455322265625, -8.789114294433594, -4.455609289550781, -5.025429284667968, -12.65335577392578, -2.8467057739257813, 0.8738836059570312, -9.4618849609375, -1.915361328125, 1.656787548828125, -9.521740002441407, -1.5131354492187499, 2.422932080078125, -10.455478649902343, 1.1013327636718748, 
False, -1.6352397338867186, -9.734823950195311, -2.3127988037109373, -1.6448165405273436, -9.545682019042967, -1.9201497314453124, -1.5586252807617187, -9.299079248046874, -2.6910826660156246, -0.34237083740234375, -9.138667736816405, -2.674323254394531, 0.7781155395507812, -9.56962403564453, -4.285620971679688, 1.3072341064453123, -10.287884533691406, -5.1690813842773435, 0.9935936889648437, -11.145008728027342, -3.806780639648437, -0.229843359375, -7.333439685058593, -5.039794494628906, 1.197100830078125, -9.205705383300781, -5.166687182617188, 0.5003881469726562, -8.288726147460936, -7.690175732421874, 1.687912170410156, -10.943895788574219, -2.655169641113281, -0.51714755859375, -10.1131078125, -1.7597382202148437, -0.15322890625, -8.125920434570313, -4.426878869628906, -1.70467158203125, -8.176198669433592, -2.195482922363281, 
False, -1.01514150390625, -9.789890588378906, -2.89219560546875, -0.51714755859375, -9.519345800781249, -2.636016027832031, -0.833182177734375, -10.1131078125, -2.8850130004882812, -0.6727706665039062, -9.983820922851562, -2.583343591308594, -0.44532150878906246, -9.751583361816406, -2.224213342285156, -0.6536170532226562, -9.694122521972655, -2.798821740722656, -0.7517793212890624, -9.770736975097655, -2.461239306640625, -0.8475473876953125, -9.832986218261718, -2.6431986328124997, -0.7038952880859375, -9.919177478027343, -2.731784094238281, -0.8451531860351562, -9.744400756835937, -2.549824768066406, -0.6536170532226562, -9.801861596679688, -2.626439221191406, -0.814028564453125, -9.727641345214844, -2.602497204589844, -0.9002198242187499, -9.792284790039062, -2.6527754394531247, -0.9002198242187499, -9.78031378173828, -2.6408044311523438, 
False, -8.86812294921875, -0.8834604125976562, 1.4628572143554686, -9.062053283691405, -0.9959878906249999, 0.9792284790039062, -8.966285217285156, -1.005564697265625, 0.967257470703125, -9.114725720214842, -1.005564697265625, 0.7781155395507812, -8.987833032226561, -1.0702081420898437, 1.0031704956054688, -8.853757739257812, -1.2138602416992186, 0.9552864624023437, -8.93755479736328, -1.0917559570312498, 0.8667010009765624, -8.987833032226561, -1.1420341918945311, 0.6344634399414062, -9.050082275390624, -1.0271125122070313, 1.0606313354492187, -8.942343200683593, -0.9050082275390624, 0.8882488159179687, -8.949525805664061, -0.8978256225585937, 0.93852705078125, -8.884882360839843, -0.8092401611328125, 0.8475473876953125, -8.954314208984375, -0.9600748657226562, 0.8116343627929687, -8.90643017578125, -0.97683427734375, 0.6560112548828124, 
True, -1.0893617553710937, -9.655815295410155, -1.7693150268554687, -0.9217676391601562, -9.737218151855469, -1.7908628417968748, -0.9050082275390624, -9.751583361816406, -1.7884686401367187, -0.7015010864257812, -10.230423693847655, -1.5035586425781249, -0.3854664672851562, -9.816226806640625, -0.8667010009765624, -8.655039001464843, -14.353238952636717, 4.352658618164062, -9.081206896972656, -18.44492958984375, 0.44532150878906246, -0.737414111328125, -11.233594189453123, -2.094926452636719, 0.373495458984375, -2.195482922363281, -0.6631938598632812, -6.320692382812499, 0.93852705078125, -1.47482822265625, -7.999027746582031, -0.4261678955078125, 0.44532150878906246, -9.03332286376953, 0.181959326171875, -0.4644751220703125, -9.212887988281249, 0.296881005859375, -0.16519991455078123, -9.351751684570312, 0.201112939453125, -0.12449848632812499, 
True, -1.0534487304687499, -9.682151513671874, -1.5394716674804687, -1.0941501586914062, -9.68454571533203, -1.5514426757812498, -3.7325603881835936, -9.679757312011718, -3.3351229125976563, -7.551312036132812, -19.6133, 6.3901242309570305, -0.49799394531249996, -16.622942126464842, 1.4437036010742186, 0.10773907470703124, -6.6893994384765625, -1.7884686401367187, -4.189852905273438, -0.9935936889648437, -0.02154781494140625, -6.509834313964843, -0.2154781494140625, 1.2330138549804688, -9.193734375, -0.8403647827148437, 0.6751648681640625, -9.030928662109375, -0.6153098266601562, 1.3192051147460937, -8.980650427246093, -1.5849614990234373, 0.74699091796875, -9.313444458007812, -0.9552864624023437, 0.5147533569335937, -9.066841687011719, -0.8259995727539062, 0.8834604125976562, -8.480262280273436, -1.0534487304687499, 1.4245499877929686, 
False, -1.5107412475585937, -9.612719665527344, -2.389413256835937, -1.1947066284179686, -8.904035974121093, -2.205059729003906, -1.3575123413085937, -9.129090930175781, -2.925714428710937, -0.7757213378906249, -9.797073193359374, -3.517082238769531, -1.1109095703125, -10.733206042480468, -3.3710359375, 0.6296750366210937, -9.5001921875, -4.510675927734375, 1.5083470458984374, -9.41639512939453, -4.091690637207031, -0.469263525390625, -10.089165795898436, -4.127603662109375, 1.6304513305664061, -9.763554370117188, -3.897760302734375, 0.59376201171875, -8.951920007324219, -5.049371301269531, 0.8092401611328125, -9.361328491210937, -4.434061474609375, -0.086191259765625, -9.658209497070311, -2.683900061035156, -0.9026140258789062, -10.587159741210938, 0.3136404174804687, -1.0678139404296874, -9.397241516113281, -2.147598889160156, 
False, -1.369483349609375, -9.380482104492186, -2.8850130004882812, -1.1923124267578125, -9.425971936035156, -2.6312276245117188, -1.0678139404296874, -9.83777462158203, -2.7844565307617186, -1.0821791503906248, -9.804255798339844, -2.6958710693359373, -1.16837041015625, -9.485826977539062, -2.849099975585937, -1.1444283935546875, -10.09395419921875, -2.8107927490234372, -0.8092401611328125, -9.512163195800781, -2.492363928222656, -1.3359645263671873, -9.868899243164062, -2.9927520751953125, -1.0726023437499999, -9.677363110351562, -2.521094348144531, -1.120486376953125, -9.777919580078125, -2.7844565307617186, -1.2928688964843749, -9.804255798339844, -2.925714428710937, -1.2042834350585936, -9.660603698730467, -2.770091320800781, -1.0749965454101562, -9.679757312011718, -2.7461493041992187, -1.2378022583007813, -9.708487731933593, -2.7341782958984373, 
True, -1.149216796875, -9.725247143554688, -2.748543505859375, -3.6200329101562496, -10.01733974609375, -3.9264907226562498, -9.246406811523437, -15.423447094726562, 1.8339584716796873, -4.474762902832031, -17.520767749023438, 0.6751648681640625, -2.7365724975585937, -9.670180505371093, -0.46686932373046874, -1.707065783691406, -1.956062756347656, -2.039859814453125, -3.545812658691406, 0.82360537109375, 0.3064578125, -8.511386901855468, 0.44532150878906246, -1.37906015625, -9.004592443847656, -0.02154781494140625, -0.74699091796875, -8.927977990722656, 0.30885201416015623, -0.29927520751953124, -8.990227233886719, 0.4477157104492187, -0.07900865478515624, -8.889670764160156, 0.047884033203124995, -0.7398083129882812, -9.342174877929686, 0.16041151123046873, -0.7206546997070312, -9.179369165039063, 0.1484405029296875, -0.4477157104492187, 
True, -1.3263877197265623, -9.634267480468749, -2.987963671875, -1.5777788940429687, -10.43153663330078, -1.3670891479492187, -10.979808813476561, -17.477672119140625, 2.4253262817382812, -3.1579519897460937, -19.29965958251953, 1.120486376953125, -2.2936451904296873, -8.832209924316405, -3.756502404785156, -1.139639990234375, -1.93451494140625, -1.4317325927734375, -5.652710119628906, 1.2330138549804688, -2.214636535644531, -7.879317663574218, 0.7158662963867187, -2.4133552734375, -9.361328491210937, 0.17956512451171874, -2.442085693359375, -9.382876306152344, 0.12449848632812499, -1.7501614135742187, -8.951920007324219, 0.0909796630859375, -1.13006318359375, -8.992621435546875, 0.3399766357421875, -1.4604630126953124, -9.236830004882812, 0.41898529052734373, -1.484405029296875, -9.26316622314453, 0.17238251953125, -1.4173673828125, 
False, -1.5059528442382812, -9.79946739501953, -2.6815058593749996, -1.5203180541992187, -8.398859423828124, -3.303998291015625, 0.28490999755859375, -8.262389929199218, -2.6886884643554687, 1.9584569580078124, -10.955866796875, -3.6631285400390623, -0.07422025146484375, -12.191274853515624, -4.929661218261718, -0.8571241943359375, -10.85291612548828, -3.852270471191406, 0.4285620971679687, -6.849810949707031, -3.9624037475585934, 0.201112939453125, -9.184157568359375, -3.39018955078125, 1.5658078857421873, -9.481038574218749, -4.168305090332031, -6.050147595214844, -14.329296936035155, -1.93451494140625, -0.39264907226562495, -6.244077929687499, -3.038241906738281, 1.66636435546875, -7.273584643554687, -2.4396914916992185, 1.39821376953125, -12.50730947265625, -4.4005426513671875, -1.0295067138671874, -12.105083593749999, -5.051765502929687, 
False, -1.6041151123046875, -9.519345800781249, -3.1938650146484373, -2.612074011230469, -10.067617980957031, -3.3877953491210935, -1.8219874633789062, -8.992621435546875, -2.123656872558594, -0.7661445312499999, -8.547299926757812, -0.6871358764648438, -0.37828386230468747, -10.036493359375, -1.3192051147460937, 0.22744915771484372, -11.068394274902342, -0.11013327636718749, 0.22026655273437498, -9.694122521972655, -6.636727001953124, 1.197100830078125, -9.56962403564453, -5.061342309570312, 0.25139117431640623, -11.439495532226562, -2.9568390502929685, -1.2425906616210938, -9.504980590820312, -1.180341418457031, -0.1580173095703125, -8.01818135986328, -0.3112462158203125, 0.9792284790039062, -10.04846436767578, -0.3591302490234375, 0.32082302246093747, -9.14824454345703, -3.327940307617187, 1.6065093139648436, -9.435548742675781, -5.5449710449218745, 
False, -0.06943184814453125, -9.552864624023437, -2.2936451904296873, -0.1867477294921875, -9.406818322753905, -2.5546131713867184, 0.9528922607421875, -9.370905297851563, -4.134786267089844, 1.5059528442382812, -11.001356628417968, -6.040570788574218, 2.4851813232421875, -9.725247143554688, -2.042254016113281, 2.0781670410156248, -9.042899670410156, -4.058171813964844, 1.6472107421875, -10.603919152832031, -4.074931225585937, -1.8914193115234375, -10.098742602539062, 0.8643067993164062, 1.8028338500976562, -7.544129431152343, -3.0693665283203124, 0.6105214233398437, -9.880870251464843, -3.785232824707031, -0.4285620971679687, -11.379640490722656, -3.746925598144531, -1.407790576171875, -8.978256225585938, -4.467580297851562, 1.2832920898437499, -10.465055456542968, -3.6272155151367187, 0.55545478515625, -9.627084875488281, -4.2329485351562495, 
False, -9.114725720214842, -0.7757213378906249, 1.4963760375976562, -8.78432589111328, -1.6136919189453125, 0.8667010009765624, -9.064447485351561, -0.9696516723632812, 1.3766659545898436, -9.138667736816405, -0.9337386474609375, 1.13006318359375, -8.492233288574218, -1.0869675537109373, 1.6543933471679686, -8.508992700195313, -1.1540052001953125, 0.6248866333007812, -10.046070166015625, -1.9991583862304687, 0.033518823242187495, -9.777919580078125, -1.8555062866210936, -0.6177040283203125, -9.038111267089842, -1.4915876342773438, -0.3447650390625, -9.227253198242186, 0.06464344482421874, 0.26336218261718747, -10.273519323730468, -0.928950244140625, 0.2609679809570312, -7.951143713378905, -0.19153613281249998, 1.2832920898437499, -8.607154968261717, -0.02154781494140625, 0.8810662109374999, -9.258377819824219, -0.718260498046875, 0.9265560424804687, 
False, -8.652644799804687, -0.5147533569335937, 1.3431471313476562, -8.576030346679687, -1.3192051147460937, 0.9193734375, -7.936778503417968, -2.5258827514648434, 1.426944189453125, -8.221688500976562, -2.068590234375, 1.9201497314453124, -9.588777648925781, -2.8467057739257813, 1.6927005737304686, -9.792284790039062, -1.89620771484375, 0.9792284790039062, -9.193734375, -2.2457611572265623, 0.0143652099609375, -8.365340600585936, -1.4245499877929686, -0.5889736083984375, -9.674968908691406, -0.3495534423828125, 0.5698199951171875, -9.404424121093749, -2.85388837890625, 0.9145850341796874, -7.110778930664062, -0.8307879760742187, 1.93451494140625, -7.529764221191406, -1.3646949462890625, 1.0606313354492187, -10.424354028320312, -0.41419688720703124, 0.20829554443359374, -11.403582507324218, -1.0199299072265624, -0.6105214233398437, 
False, -8.975862023925782, -0.9528922607421875, 1.3407529296874998, -8.913612780761719, -1.3455413330078123, 1.2928688964843749, -8.173804467773436, -1.7094599853515624, 0.7661445312499999, -7.802703210449218, -3.5003228271484375, -0.10773907470703124, -7.56567724609375, -4.666299035644531, 1.3910311645507811, -9.382876306152344, -0.7326257080078125, 0.8020575561523438, -11.7603185546875, -5.377376928710937, 1.024718310546875, -8.95670841064453, -1.5155296508789062, 1.1061211669921875, -7.592013464355468, -2.655169641113281, -0.5746083984375, -9.023746057128905, 0.0526724365234375, 0.20829554443359374, -7.714117749023437, -0.9528922607421875, 0.49799394531249996, -7.4579381713867186, -0.7685387329101562, 0.086191259765625, -8.40125362548828, -0.8475473876953125, 0.4860229370117187, -11.142614526367186, -1.1420341918945311, 0.22744915771484372, 
True, -1.7501614135742187, -9.229647399902344, -3.066972326660156, -1.3263877197265623, -9.421183532714844, -3.1747114013671873, -6.069301208496094, -10.639832177734375, 0.7876923461914062, -11.745953344726562, -19.6133, 4.551377355957031, -1.0534487304687499, -16.666037756347656, -1.6424223388671875, 0.4381389038085937, -1.0582371337890624, -2.310404602050781, -3.840299462890625, 2.327164013671875, -3.2561142578125, -8.0062103515625, 1.3862427612304686, -0.6847416748046875, -9.114725720214842, 0.9145850341796874, -0.48123453369140623, -9.593566052246093, 0.6416460449218749, -1.0726023437499999, -9.167398156738281, 0.4477157104492187, -0.6751648681640625, -8.84178673095703, 0.5267243652343749, -0.9074024291992187, -9.320627062988281, 0.5147533569335937, -1.5251064575195312, -9.382876306152344, 0.6655880615234374, -1.2617442749023438, 
True, -1.8626888916015625, -9.536105212402344, -2.2601263671875, -1.0199299072265624, -9.890447058105469, -3.447650390625, -3.284844677734375, -9.394847314453125, 0.17238251953125, -8.013392956542969, -18.248605053710936, 12.296619726562499, -3.7924154296875, -19.6133, 2.1499930908203124, 1.5969325073242187, -7.206546997070312, -3.5338416503906247, -1.1755530151367186, 2.5474305664062498, -2.319981408691406, -6.598419775390624, 2.243366955566406, -3.9264907226562498, -8.870517150878905, 1.1947066284179686, -4.141968872070312, -9.648632690429688, 0.7565677246093749, -2.6312276245117188, -9.823409411621093, 0.6536170532226562, -1.93451494140625, -9.066841687011719, 0.6560112548828124, -1.5562310791015623, -9.167398156738281, 0.8307879760742187, -1.7334020019531249, -8.772354882812499, 0.9361328491210937, -1.3646949462890625, 
True, -1.599326708984375, -9.641450085449218, -2.0302830078125, -1.905784521484375, -9.471461767578125, -2.710236279296875, -1.2306196533203124, -9.320627062988281, -1.7573440185546874, -2.061407629394531, -9.83777462158203, -1.4772224243164063, -8.291120349121094, -18.20790362548828, 8.487444885253906, -7.204152795410156, -18.547880261230468, -2.080561242675781, 0.1149216796875, -9.639055883789062, -2.664746447753906, 0.7996633544921875, -0.19153613281249998, -2.0925322509765625, -6.581660363769531, 2.0829554443359375, -3.0166940917968748, -8.705317236328124, 1.0965443603515623, -2.9185318237304685, -9.282319836425781, 0.612915625, -2.578555187988281, -9.564835632324218, 0.6009446166992187, -2.1308394775390624, -9.153032946777342, 0.7972691528320313, -1.7525556152343749, -8.882488159179687, 1.1109095703125, -2.3151930053710936, 
True, -1.5562310791015623, -9.56962403564453, -2.1212626708984375, -2.4349030883789062, -9.452308154296874, -2.664746447753906, -3.265691064453125, -9.483432775878907, -3.6176387084960937, -5.269637854003906, -11.444283935546874, -7.4770917846679685, -7.0652890991210935, -15.48809053955078, -7.1586629638671875, -5.734112976074218, -15.612589025878906, -5.839457849121094, -0.15083470458984374, -6.414066247558593, -1.6112977172851561, -4.563348364257812, 0.6823474731445313, -2.224213342285156, -7.4699091796875, -0.1197100830078125, 0.411802685546875, -9.464279162597656, 0.031124621582031248, 0.689530078125, -9.603142858886718, -0.34237083740234375, 0.41898529052734373, -8.86812294921875, -0.10773907470703124, 1.1037269653320312, -9.165003955078124, -0.00718260498046875, 1.4939818359375, -8.91840118408203, -0.19393033447265623, 2.0063409912109376, 
