Class,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14
False, -8.870517150878905, -2.114080065917969, -2.636016027832031, -8.815450512695312, -2.1930887207031247, -2.674323254394531, -8.877699755859375, -2.152387292480469, -2.4971523315429685, -8.978256225585938, -2.35589443359375, -2.8323405639648436, -8.453926062011718, -2.4947581298828125, -2.8802245971679685, -8.980650427246093, -2.310404602050781, -2.9496564453125, -8.604760766601562, -2.0087351928710935, -2.291250988769531, -8.825027319335938, -1.9225439331054686, -3.1794998046874996, -8.901641772460938, -2.0470424194335934, -2.8203695556640622, -8.959102612304687, -2.0350714111328125, -3.028665100097656, -8.817844714355468, -2.0757728393554684, -3.0214824951171875, -8.836998327636719, -2.0087351928710935, -3.220201232910156, -8.834604125976561, -2.0566192260742184, -3.1387983764648437, -8.947131604003905, -2.0374656127929685, -2.7820623291015623, 
False, -8.896853369140624, -2.1452046874999997, -2.8012159423828122, -8.875305554199219, -2.0374656127929685, -2.942473840332031, -8.836998327636719, -2.051830822753906, -2.645592834472656, -8.858546142578124, -1.9225439331054686, -2.935291235351562, -8.846575134277343, -1.9201497314453124, -2.971204260253906, -8.798691101074219, -2.0446482177734375, -2.9735984619140625, -8.801085302734375, -2.1356278808593747, -2.5713725830078125, -8.920795385742187, -2.118868469238281, -2.9640216552734375, -8.9255837890625, -2.068590234375, -2.8802245971679685, -8.844180932617187, -2.0661960327148434, -2.5378537597656248, -8.875305554199219, -2.04943662109375, -2.7198130859375, -9.04050546875, -2.2481553588867187, -1.4867992309570313, -8.927977990722656, -1.9847931762695312, -4.015076184082031, -8.827421520996094, -1.9752163696289062, -2.7341782958984373, 
False, -8.75320126953125, -1.867477294921875, -2.499546533203125, -8.717288244628906, -1.7501614135742187, -2.454056701660156, -9.260772021484375, -2.221819140625, -2.9951462768554684, -8.43956085205078, -2.9448680419921875, -1.0007762939453124, -8.67658681640625, -2.04943662109375, -2.454056701660156, -8.722076647949219, -2.422932080078125, -3.4620156005859375, -8.949525805664061, -2.138022082519531, -2.9281086303710935, -8.839392529296875, -1.9847931762695312, -3.1651345947265623, -8.808267907714843, -1.8818425048828125, -3.651157531738281, -8.820238916015624, -2.24097275390625, -2.798821740722656, -8.473079675292968, -1.8363526733398436, -3.526659045410156, -8.810662109374999, -1.9800047729492187, -3.153163586425781, -8.88009395751953, -1.936909143066406, -2.6192566162109374, -8.767566479492187, -2.0757728393554684, -2.4205378784179685, 
False, -8.63827958984375, -0.6751648681640625, 0.6512228515624999, -9.37808790283203, -1.458068811035156, -1.1563994018554686, -8.628702783203124, -0.8834604125976562, -1.3718775512695311, -9.332598071289063, -0.9648632690429687, -1.7549498168945312, -9.253589416503905, -0.5530605834960938, -1.3958195678710936, -9.303867651367186, -0.7661445312499999, -1.6998831787109374, -9.327809667968749, -0.4740519287109375, -1.7094599853515624, -9.1554271484375, -0.4644751220703125, -1.6472107421875, -9.244012609863281, -0.7158662963867187, -1.608903515625, -9.210493786621093, -0.7613561279296874, -1.7190367919921874, -9.05965908203125, -0.5219359619140624, -1.7286135986328124, -9.267954626464844, -0.5578489868164063, -1.8315642700195311, -9.193734375, -0.5722141967773438, -1.7022773803710936, -9.258377819824219, -0.5291185668945312, -1.8842367065429686, 
False, -9.394847314453125, -0.7613561279296874, -1.7357962036132812, -9.753977563476562, -0.70868369140625, -1.7190367919921874, -9.074024291992187, -0.7805097412109374, -1.2976572998046874, -9.430760339355468, -0.9911994873046874, -0.7757213378906249, -9.176974963378905, -0.55545478515625, -0.7733271362304687, -8.959102612304687, -0.45489831542968745, -0.5578489868164063, -9.188945971679686, -0.29927520751953124, -0.5027823486328125, -9.191340173339842, -0.09337386474609374, -0.5051765502929687, -8.916006982421875, 0.06703764648437499, -0.40462008056640625, -9.160215551757812, -0.0909796630859375, -0.45968671875, -9.165003955078124, -0.02633621826171875, -0.3854664672851562, -9.145850341796875, -0.13646949462890623, -0.24899697265624998, -9.069235888671875, 0.023942016601562498, -0.3184288208007812, -9.193734375, -0.0430956298828125, -0.17238251953125, 
False, -9.119514123535156, -0.8810662109374999, -0.8906430175781249, -9.801861596679688, -1.1061211669921875, -0.28969840087890625, -9.026140258789061, -1.0366893188476562, -0.3495534423828125, -9.306261853027344, -0.8762778076171874, -0.6679822631835937, -9.244012609863281, -0.8451531860351562, -0.26336218261718747, -9.447519750976562, -0.6392518432617187, -0.32561142578124996, -8.463502868652343, 0.00239420166015625, 0.6392518432617187, -9.129090930175781, -0.055066638183593745, -0.8283937744140625, -8.63827958984375, 0.11252747802734374, -2.0183119995117185, -9.928754284667969, -0.842758984375, -1.8411410766601561, -9.126696728515624, -0.3495534423828125, -1.7908628417968748, -9.234435803222656, -0.47165772705078124, -1.8004396484374998, -9.145850341796875, -0.5626373901367188, -1.7836802368164062, -9.203311181640624, -0.7278373046875, -1.6352397338867186, 
False, -9.617508068847656, -0.7278373046875, -1.5442600708007812, -9.504980590820312, -0.7661445312499999, -1.8770541015625, -8.98304462890625, -0.4572925170898437, -1.2378022583007813, -9.038111267089842, -0.4261678955078125, -0.430956298828125, -8.79150849609375, -0.37828386230468747, 0.5339069702148437, -8.614337573242187, -0.4213794921875, 0.6943184814453125, -9.588777648925781, -0.9648632690429687, -0.076614453125, -9.277531433105468, -0.852335791015625, 0.08858546142578125, -8.760383874511719, -0.6392518432617187, 0.011971008300781249, -9.624690673828125, -1.149216796875, 0.11252747802734374, -8.901641772460938, -0.8882488159179687, -0.4477157104492187, -9.052476477050782, -0.9911994873046874, -0.4572925170898437, -9.373299499511718, -1.1109095703125, -1.0199299072265624, -9.05965908203125, -0.8930372192382812, -0.7613561279296874, 
False, -9.176974963378905, -0.948103857421875, -0.24181436767578124, -8.99501563720703, -0.8475473876953125, 0.17477672119140625, -8.853757739257812, -0.4740519287109375, 0.0383072265625, -8.959102612304687, -0.4429273071289062, -0.10773907470703124, -8.434772448730468, 0.05746083984375, 0.29448680419921874, -9.406818322753905, -0.5913678100585937, -1.5346832641601562, -8.882488159179687, -0.24899697265624998, -3.2130186279296873, -9.404424121093749, -0.8643067993164062, -4.017470385742187, -9.112331518554686, -0.7493851196289062, -3.4261025756835934, -9.095572106933593, -0.7398083129882812, -3.5601778686523438, -8.836998327636719, -0.6296750366210937, -3.497928625488281, -8.8489693359375, -0.6631938598632812, -3.5865140869140624, -8.832209924316405, -0.6416460449218749, -3.749319799804687, -8.786720092773438, -0.6727706665039062, -3.6056677001953124, 
False, -9.303867651367186, -0.8978256225585937, -3.258508459472656, -9.124302526855468, -0.5530605834960938, -3.5721488769531247, -9.076418493652342, -0.7517793212890624, -1.7381904052734374, -8.817844714355468, -0.29448680419921874, -0.6081272216796875, -8.815450512695312, -0.38786066894531246, -0.2154781494140625, -9.176974963378905, -0.699106884765625, 1.649604943847656, -8.683769421386717, -0.5578489868164063, 0.7158662963867187, -9.076418493652342, -0.5267243652343749, 1.7884686401367187, -9.390058911132812, -0.7206546997070312, 0.7900865478515624, -9.165003955078124, -0.5482721801757812, 0.39983167724609375, -9.279925634765624, -0.737414111328125, 0.3902548706054687, -9.1554271484375, -0.7110778930664062, 0.3447650390625, -9.303867651367186, -0.74699091796875, 0.4477157104492187, -9.038111267089842, -0.6296750366210937, 0.3711012573242187, 
False, -9.124302526855468, -0.718260498046875, 0.7062894897460937, -9.131485131835937, -0.6727706665039062, 0.9457096557617187, -9.184157568359375, -0.6560112548828124, 0.009576806640625, -9.064447485351561, -0.38786066894531246, 0.6248866333007812, -8.913612780761719, -0.28969840087890625, 0.2609679809570312, -9.085995300292968, -0.5817910034179687, -1.8028338500976562, -9.282319836425781, -0.44532150878906246, -4.089296435546875, -9.514557397460937, -1.0319009155273438, -4.13718046875, -8.904035974121093, -0.63206923828125, -2.73896669921875, -9.090783703613281, -0.7350199096679687, -3.0502129150390624, -9.212887988281249, -0.9002198242187499, -3.210624426269531, -9.200916979980468, -0.8930372192382812, -2.607285607910156, -9.023746057128905, -0.7422025146484375, -2.849099975585937, -9.100360510253905, -0.718260498046875, -2.3391350219726563, 
False, -9.239224206542968, -0.8906430175781249, -1.9823989746093749, -9.387664709472656, -0.7589619262695312, -2.4444798950195312, -9.052476477050782, -0.32082302246093747, -1.4820108276367188, -8.856151940917968, -0.4477157104492187, 0.7541735229492187, -8.999804040527343, -0.49320554199218747, 1.7980454467773437, -9.181763366699219, -0.7972691528320313, 1.2713210815429687, -9.414000927734374, -0.6775590698242188, 0.00239420166015625, -9.241618408203124, -0.6823474731445313, -0.031124621582031248, -9.076418493652342, -0.6560112548828124, -0.15562310791015624, -9.289502441406249, -0.6512228515624999, -0.24181436767578124, -9.169792358398437, -0.70868369140625, -0.44532150878906246, -9.076418493652342, -0.6536170532226562, -0.2825157958984375, -9.270348828125, -0.6775590698242188, -0.36152445068359373, -9.107543115234375, -0.7015010864257812, -0.20350714111328125, 
False, -9.074024291992187, -0.6368576416015624, -0.047884033203124995, -9.244012609863281, -0.842758984375, 0.15083470458984374, -9.153032946777342, -0.7422025146484375, 0.22744915771484372, -9.062053283691405, -0.3902548706054687, -0.1292868896484375, -8.475473876953124, -0.6153098266601562, 1.467645617675781, -8.89924757080078, -0.35194764404296874, -1.905784521484375, -8.825027319335938, -0.16519991455078123, -1.4006079711914061, -9.349357482910156, -1.1444283935546875, -2.6144682128906247, -8.705317236328124, -0.9864110839843749, -3.699041564941406, -7.536946826171874, -1.5490484741210937, -4.50109912109375, -8.971073620605468, -2.0638018310546875, -3.746925598144531, -8.647856396484375, -2.123656872558594, -3.737348791503906, -8.705317236328124, -2.1499930908203124, -2.89219560546875, -8.920795385742187, -2.3127988037109373, -3.0789433349609374, 
False, -8.82263311767578, -2.2290017456054687, -3.35188232421875, -8.683769421386717, -2.3870190551757813, -3.2249896362304686, -9.119514123535156, -2.398990063476562, -3.584119885253906, -8.836998327636719, -2.722207287597656, -2.1356278808593747, -8.743624462890624, -1.7693150268554687, -2.4947581298828125, -8.633491186523438, -1.47482822265625, -2.7269956909179687, -8.355763793945313, -1.2617442749023438, -3.9336733276367184, -8.262389929199218, -0.6871358764648438, -5.236119030761718, -7.8362220336914055, -0.814028564453125, -5.463568188476562, -8.135497241210937, -1.2689268798828124, -5.2648494506835934, -8.207323291015625, -1.4700398193359374, -5.456385583496093, -8.169016064453125, -1.458068811035156, -5.427655163574219, -8.125920434570313, -1.3431471313476562, -5.6024318847656245, -8.169016064453125, -1.4891934326171874, -5.6574985229492185, 
False, 0.74699091796875, -7.728482958984374, -7.2903440551757805, 0.48123453369140623, -7.788338000488281, -7.417236743164062, 0.7637503295898437, -7.6231380859375, -8.02536396484375, 0.6464344482421874, -7.307103466796875, -8.013392956542969, 0.814028564453125, -7.041347082519531, -8.805873706054687, 0.8738836059570312, -5.856217260742187, -8.80347950439453, 1.0917559570312498, -5.2456958374023435, -9.382876306152344, 1.16837041015625, -4.723759875488281, -9.421183532714844, 0.9409212524414062, -4.144363073730468, -9.835380419921874, 0.9959878906249999, -4.106055847167968, -10.146626635742187, 1.0989385620117187, -4.089296435546875, -10.302249743652343, 1.3455413330078123, -4.153939880371094, -10.220846887207031, 1.254561669921875, -4.185064501953125, -10.196904870605469, 1.1324573852539062, -4.223371728515625, -10.12507882080078, 
False, 0.6775590698242188, -7.094019519042968, -8.257601525878906, 0.9121908325195311, -7.079654309082031, -7.716511950683593, 1.1372457885742187, -6.8785413696289055, -8.02536396484375, 1.2928688964843749, -7.105990527343749, -7.208941198730468, 0.7230489013671875, -6.766013891601562, -8.623914379882812, 1.2593500732421874, -6.232106921386718, -9.270348828125, 1.714248388671875, -5.585672473144531, -9.85692823486328, 1.8650830932617186, -5.070919116210937, -9.536105212402344, 1.8267758666992187, -5.044582897949218, -9.497797985839844, 1.7405846069335937, -4.905719201660156, -9.665392102050781, 1.886630908203125, -4.898536596679687, -10.062829577636718, 2.0661960327148434, -4.551377355957031, -10.357316381835936, 2.090138049316406, -4.781220715332031, -9.564835632324218, 2.0254946044921875, -4.7955859252929685, -9.528922607421874, 
False, 1.1923124267578125, -6.694187841796874, -8.947131604003905, 1.2689268798828124, -7.003039855957031, -8.79150849609375, 1.3646949462890625, -6.653486413574218, -9.176974963378905, 1.8770541015625, -6.251260534667968, -8.91840118408203, 1.7166425903320313, -5.597643481445312, -9.0021982421875, 1.5586252807617187, -5.190629199218749, -9.560047229003906, 1.6639701538085936, -4.7117888671875, -9.880870251464843, 1.7190367919921874, -4.438849877929687, -9.93354268798828, 1.8698714965820311, -4.120421057128906, -10.014945544433592, 1.905784521484375, -3.9360675292968748, -10.244788903808594, 1.889025109863281, -4.00310517578125, -10.220846887207031, 2.039859814453125, -3.986345764160156, -10.105925207519531, 1.8100164550781248, -4.005499377441406, -10.012551342773437, 1.946485949707031, -4.067748620605468, -10.218452685546874, 
False, -0.023942016601562498, -6.4092778442382805, -8.975862023925782, -0.22505495605468748, -6.505045910644531, -8.920795385742187, 0.11731588134765625, -6.270414147949219, -8.985438830566405, 0.16280571289062498, -5.746083984375, -9.191340173339842, 0.699106884765625, -5.446808776855469, -9.809044201660155, 0.9696516723632812, -5.0014872680664055, -9.926360083007811, 1.1133037719726562, -4.565742565917969, -9.911994873046874, 1.446097802734375, -4.386177441406249, -10.146626635742187, 1.3670891479492187, -4.3430818115234375, -9.789890588378906, 1.0558429321289062, -4.589684582519531, -9.68454571533203, 1.3072341064453123, -4.7955859252929685, -9.93354268798828, 1.01514150390625, -4.642357019042969, -10.098742602539062, 1.0965443603515623, -4.771643908691406, -9.888052856445311, 0.9409212524414062, -4.903325, -9.861716638183593, 
False, 1.8171990600585937, -5.128379956054687, -9.459490759277344, 1.5490484741210937, -4.637568615722656, -9.497797985839844, 1.5753846923828123, -4.206612316894531, -9.97184991455078, 1.879448303222656, -3.7804444213867185, -10.560823522949217, 1.7669208251953124, -3.284844677734375, -9.87608184814453, 2.133233679199219, -2.7653029174804686, -10.141838232421874, 2.281674182128906, -2.712630480957031, -10.036493359375, 2.224213342285156, -2.5857377929687497, -10.685322009277343, 1.9943699829101562, -2.7174188842773437, -10.682927807617187, 2.224213342285156, -2.731784094238281, -10.536881506347656, 2.2074539306640624, -2.722207287597656, -10.603919152832031, 2.114080065917969, -2.722207287597656, -10.414777221679687, 2.2385785522460937, -2.7557261108398436, -10.726023437499999, 2.250549560546875, -3.0597897216796874, -10.297461340332031, 
False, 1.9680337646484374, -5.614402893066406, -9.294290844726563, 1.3120225097656248, -5.916072302246094, -9.083601098632812, 0.7541735229492187, -6.366182214355469, -9.095572106933593, 0.5626373901367188, -6.222530114746093, -8.916006982421875, 1.2641384765625, -5.760449194335937, -9.80665, 1.8531120849609375, -5.078101721191406, -9.315838659667968, 1.8339584716796873, -4.477157104492187, -9.409212524414063, 1.70467158203125, -4.340687609863281, -9.753977563476562, 2.128445275878906, -4.242525341796875, -10.232817895507813, 2.109291662597656, -4.015076184082031, -10.019733947753906, 2.080561242675781, -4.201823913574218, -9.89523546142578, 1.915361328125, -4.278438366699218, -9.967061511230469, 1.9105729248046874, -4.364629626464843, -9.713276135253906, 1.8746598999023436, -4.7572786987304685, -9.332598071289063, 
False, 1.8770541015625, -4.460397692871093, -9.665392102050781, 1.7741034301757812, -4.276044165039062, -9.97184991455078, 2.001552587890625, -3.6296097167968746, -10.579977136230468, 1.7405846069335937, -3.172317199707031, -10.599130749511717, 1.9416975463867185, -2.748543505859375, -9.730035546875, 2.01112939453125, -2.4971523315429685, -10.800243688964843, 1.838746875, -2.6001030029296874, -10.68053360595703, 2.085349645996094, -2.568978381347656, -10.55364091796875, 2.061407629394531, -2.559401574707031, -10.864887133789061, 2.042254016113281, -2.5953145996093747, -10.273519323730468, 2.1404162841796874, -2.750937707519531, -10.69968721923828, 2.0470424194335934, -2.7437551025390623, -10.491391674804687, 2.233790148925781, -2.96881005859375, -10.149020837402343, 2.224213342285156, -3.009511486816406, -10.223241088867187, 
False, 0.7230489013671875, -0.7158662963867187, -8.111555224609374, -0.9744400756835937, -0.39264907226562495, -12.212822668457031, -0.8738836059570312, 0.16280571289062498, -11.4538607421875, -0.6392518432617187, 0.181959326171875, -11.468225952148437, -1.0295067138671874, 0.51714755859375, -10.943895788574219, -1.3239935180664062, 0.8690952026367187, -10.39322940673828, -1.5346832641601562, 1.0199299072265624, -10.292672937011718, -1.388636962890625, 1.22583125, -10.824185705566405, -1.8698714965820311, 1.2737152832031249, -10.534487304687499, -2.243366955566406, 1.2330138549804688, -10.196904870605469, -2.5713725830078125, 1.139639990234375, -10.479420666503906, -2.8036101440429686, 1.0893617553710937, -10.694898815917968, -3.299209887695312, 0.9911994873046874, -10.9175595703125, -4.50109912109375, 0.6655880615234374, -9.756371765136718, 
False, -7.893682873535155, -0.8786720092773437, -6.217741711425781, -8.14028564453125, -0.8882488159179687, -5.798756420898437, -8.47786807861328, -1.0486603271484374, -5.307945080566406, -8.434772448730468, -0.9888052856445312, -4.161122485351562, -8.619125976562499, -1.01514150390625, -4.367023828124999, -8.968679418945312, -0.47644613037109373, -3.871424084472656, -8.228871105957031, -0.4860229370117187, -3.6559459350585937, -9.038111267089842, -0.63206923828125, -2.729389892578125, -8.319850769042969, -0.36631285400390623, -2.999934680175781, -9.184157568359375, -1.0414777221679687, -3.641580725097656, -8.86094034423828, -0.7326257080078125, -3.3877953491210935, -9.205705383300781, -0.8690952026367187, -3.7397429931640622, -9.13627353515625, -0.689530078125, -4.043806604003906, -9.085995300292968, -0.8499415893554687, -3.73495458984375, 
False, -8.729259252929687, -0.8092401611328125, -3.797203833007812, -8.781931689453124, -0.8020575561523438, -4.220977526855468, -8.32463917236328, -0.9313444458007812, -4.809951135253906, -8.588001354980468, -0.6153098266601562, -4.790797521972656, -8.547299926757812, -0.8762778076171874, -5.430049365234375, -7.685387329101562, -1.0654197387695312, -5.5449710449218745, -8.425195642089843, -0.7757213378906249, -4.783614916992187, -8.343792785644531, -0.7829039428710937, -5.741295581054687, -8.317456567382813, -1.209071838378906, -5.348646508789062, -8.188169677734374, -1.0630255371093749, -5.3390697021484375, -8.066065393066406, -1.1324573852539062, -5.418078356933593, -8.195352282714843, -0.7781155395507812, -5.295974072265625, -8.037334973144532, -0.8164227661132812, -4.84586416015625, -8.501810095214843, -1.1827356201171875, -5.741295581054687, 
False, -8.183381274414062, -0.469263525390625, -5.580884069824219, -8.322244970703125, -0.5889736083984375, -5.521029028320312, -8.339004382324218, -0.43574470214843747, -5.061342309570312, -8.626308581542968, -0.7350199096679687, -5.046977099609375, -8.506598498535157, -1.139639990234375, -4.431667272949219, -8.681375219726561, -0.9457096557617187, -3.890577697753906, -8.851363537597656, -0.8954314208984374, -3.9695863525390624, -8.836998327636719, -0.6344634399414062, -3.6846763549804686, -8.793902697753905, -0.7134720947265625, -3.8187516479492185, -8.930372192382812, -0.6440402465820312, -3.806780639648437, -8.853757739257812, -0.4572925170898437, -4.225765930175781, -8.678981018066406, -0.737414111328125, -4.223371728515625, -8.674192614746094, -0.7398083129882812, -4.2688615600585935, -8.66940421142578, -0.6584054565429687, -4.235342736816406, 
False, -8.662221606445312, -0.6488286499023437, -4.065354418945312, -8.750807067871094, -0.6488286499023437, -4.151545678710937, -8.916006982421875, -0.5147533569335937, -4.328716601562499, -8.604760766601562, -0.8451531860351562, -4.242525341796875, -8.614337573242187, -1.3623007446289062, -4.106055847167968, -8.566453540039062, -1.139639990234375, -3.890577697753906, -8.518569506835936, -1.1180921752929687, -4.355052819824219, -8.506598498535157, -1.1540052001953125, -4.525041137695312, -8.039729174804688, -0.8212111694335937, -3.919308117675781, -8.686163623046875, -1.0630255371093749, -4.728548278808593, -8.398859423828124, -0.9313444458007812, -4.7764323120117185, -8.406042028808594, -0.9145850341796874, -4.659116430664063, -8.372523205566406, -0.7805097412109374, -4.805162731933594, -8.377311608886718, -0.8307879760742187, -4.88417138671875, 
False, -8.384494213867187, -0.8188169677734375, -4.853046765136718, -8.48505068359375, -0.842758984375, -4.857835168457031, -8.125920434570313, -1.0893617553710937, -5.295974072265625, -8.111555224609374, -0.9911994873046874, -4.690241052246093, -8.489839086914062, -0.8307879760742187, -4.436455676269531, -8.444349255371094, -0.6344634399414062, -4.228160131835938, -8.741230261230468, -0.6512228515624999, -4.740519287109374, -8.489839086914062, -0.6536170532226562, -4.637568615722656, -8.441955053710936, -0.8475473876953125, -4.848258361816406, -8.530540515136718, -0.8212111694335937, -4.814739538574218, -8.47786807861328, -0.9026140258789062, -4.678270043945313, -8.695740429687499, -0.8212111694335937, -4.714183068847656, -8.470685473632813, -0.7900865478515624, -4.673481640625, -8.700528833007812, -1.0702081420898437, -5.054159704589844, 
False, -8.492233288574218, -1.1252747802734375, -3.7397429931640622, -8.449137658691406, -0.8762778076171874, -3.797203833007812, -8.968679418945312, -1.0342951171875, -3.890577697753906, -8.813056311035156, -1.0462661254882812, -3.897760302734375, -8.805873706054687, -1.458068811035156, -3.921702319335937, -8.801085302734375, -1.47482822265625, -3.6535517333984373, -8.705317236328124, -1.6711527587890624, -3.8857892944335934, -8.635885388183594, -1.66636435546875, -3.9408559326171875, -8.801085302734375, -1.4030021728515625, -3.6727053466796873, -8.88009395751953, -1.5107412475585937, -3.6487633300781246, -8.698134631347656, -1.4796166259765624, -3.603273498535156, -8.793902697753905, -1.43652099609375, -3.737348791503906, -8.875305554199219, -1.4532804077148436, -3.526659045410156, -8.765172277832031, -1.4413093994140624, -3.5865140869140624, 
False, -8.674192614746094, -1.8818425048828125, -3.687070556640625, -8.504204296874999, -1.3431471313476562, -3.727771984863281, -8.695740429687499, -1.3024457031249999, -3.725377783203125, -8.635885388183594, -0.8690952026367187, -3.4428619873046875, -8.863334545898438, -1.0654197387695312, -3.6655227416992187, -8.59278975830078, -1.0534487304687499, -3.564966271972656, -8.856151940917968, -0.8259995727539062, -3.6846763549804686, -8.769960681152343, -0.9816226806640624, -3.7301661865234372, -8.86094034423828, -1.0319009155273438, -3.7229835815429686, -8.767566479492187, -0.9720458740234375, -3.7397429931640622, -8.817844714355468, -0.9624690673828125, -3.8187516479492185, -8.590395556640624, -0.9840168823242187, -3.77326181640625, -8.755595471191405, -0.948103857421875, -3.854664672851562, -8.789114294433594, -0.967257470703125, -3.897760302734375, 
False, -8.793902697753905, -1.0414777221679687, -3.976768957519531, -8.796296899414061, -0.928950244140625, -4.046200805664062, -8.781931689453124, -0.8212111694335937, -4.010287780761718, -8.252813122558594, -0.7445967163085937, -3.6750995483398436, -8.588001354980468, -0.9265560424804687, -2.152387292480469, -8.94473740234375, -0.7565677246093749, -3.294421484375, -8.78432589111328, -0.7422025146484375, -3.294421484375, -9.076418493652342, -0.718260498046875, -3.421314172363281, -8.942343200683593, -0.7493851196289062, -3.134009973144531, -9.009380847167968, -0.86191259765625, -2.6815058593749996, -8.927977990722656, -0.6919242797851562, -3.7205893798828122, -8.74601866455078, -0.7972691528320313, -3.8139632446289062, -8.772354882812499, -0.689530078125, -3.7038299682617186, -8.774749084472656, -0.7062894897460937, -3.921702319335937, 
False, -8.726865051269531, -0.6272808349609375, -4.029441394042968, -8.585607153320312, -0.5363011718749999, -3.4811692138671875, -8.590395556640624, -0.8379705810546875, -3.912125512695312, -8.813056311035156, -0.5482721801757812, -4.5322237426757805, -8.441955053710936, -1.0534487304687499, -4.350264416503906, -8.008604553222655, -0.7038952880859375, -5.741295581054687, -8.061276989746093, -1.4221557861328125, -4.247313745117188, -8.71489404296875, -0.6655880615234374, -4.819527941894531, -8.755595471191405, -0.4836287353515625, -4.604049792480469, -8.722076647949219, -1.0534487304687499, -5.147533569335937, -8.573636145019531, -1.6160861206054686, -4.639962817382812, -7.953537915039062, -2.0733786376953125, -4.848258361816406, -8.17141026611328, -2.1930887207031247, -5.219359619140625, -7.874529260253905, -2.291250988769531, -5.135562561035156, 
False, -8.291120349121094, -0.3447650390625, -5.128379956054687, -8.288726147460936, -0.3806780639648437, -5.465962390136719, -8.461108666992187, -0.612915625, -5.1331683593749995, -8.224082702636718, -0.33039982910156246, -4.920084411621094, -8.63827958984375, -0.7541735229492187, -3.785232824707031, -9.337386474609374, -0.5243301635742187, -3.2728736694335936, -8.700528833007812, -0.9145850341796874, -3.3973721557617185, -8.985438830566405, -0.469263525390625, -2.24097275390625, -9.014169250488282, -0.3136404174804687, -3.5913024902343746, -8.623914379882812, -0.19632453613281248, -4.122815258789062, -8.710105639648438, 0.07900865478515624, -4.151545678710937, -8.643067993164061, 0.26336218261718747, -4.235342736816406, -8.611943371582031, 0.22026655273437498, -4.6351744140625, -8.564059338378906, 0.18435352783203124, -4.5968671875, 
False, -8.650250598144531, -0.0383072265625, -4.446032482910156, -8.681375219726561, -0.0718260498046875, -4.537012145996093, -8.628702783203124, -0.19393033447265623, -3.9887399658203124, -8.157045056152343, -0.7422025146484375, -4.019864587402344, -9.402029919433593, 0.7158662963867187, -4.474762902832031, -8.48505068359375, 0.3806780639648437, -3.19865341796875, -8.14028564453125, -0.9888052856445312, -4.335899206542969, -8.379705810546875, -0.852335791015625, -4.762067102050781, -8.724470849609375, -0.6679822631835937, -4.477157104492187, -9.4618849609375, -0.2059013427734375, -3.6583401367187496, -9.361328491210937, 1.7980454467773437, -2.0254946044921875, -7.912836486816405, -1.886630908203125, 1.7262193969726563, -7.668627917480468, -2.849099975585937, 0.3950432739257812, -7.0461354858398435, -2.901772412109375, -0.6081272216796875, 
False, -8.870517150878905, -1.6472107421875, -3.347093920898437, -8.992621435546875, -1.9033903198242186, -3.0119056884765625, -8.836998327636719, -1.7453730102539062, -3.0047230834960934, -8.990227233886719, -1.7405846069335937, -3.361459130859375, -8.128314636230469, -1.4963760375976562, -1.1827356201171875, -9.105148913574219, -2.0063409912109376, -2.961627453613281, -8.978256225585938, -1.9009961181640624, -3.768473413085937, -8.88009395751953, -1.915361328125, -2.6719290527343746, -8.738836059570312, -1.9728221679687499, -3.1555577880859373, -8.801085302734375, -1.8267758666992187, -3.361459130859375, -9.026140258789061, -2.032677209472656, -2.616862414550781, -9.03332286376953, -1.8698714965820311, -2.89219560546875, -8.932766394042968, -1.8770541015625, -2.7437551025390623, -8.863334545898438, -1.848323681640625, -2.6815058593749996, 
False, -8.999804040527343, -2.152387292480469, -2.4061726684570313, -8.480262280273436, -1.6232687255859375, -2.0566192260742184, -8.88009395751953, -1.8722656982421875, -4.122815258789062, -8.63827958984375, -1.5825672973632812, -5.588066674804687, -8.98304462890625, -1.4939818359375, -4.177881896972656, -8.643067993164061, -1.9919757812499999, -1.70467158203125, -8.508992700195313, -1.7645266235351562, -1.2617442749023438, -8.767566479492187, -1.7621324218749999, -2.3965958618164063, -8.79150849609375, -1.695094775390625, -3.689464758300781, -8.853757739257812, -1.6807295654296874, -3.6296097167968746, -8.844180932617187, -1.8938135131835936, -2.6192566162109374, -8.86094034423828, -1.6543933471679686, -3.469198205566406, -8.796296899414061, -1.8148048583984373, -3.1675287963867187, -8.975862023925782, -1.9512743530273435, -3.2034418212890623, 
